"string","exped","Location","Sublocation","use","grounded","Date","Year","Month","lon_in","lat_in","time_in","empty"
"SBP17_01","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-15,2017,"09",113.2253,-26.2798,"07:45:00","no"
"SBP17_02","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-15,2017,"09",113.1489,-26.3158,"09:43:00","no"
"SBP17_03","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-16,2017,"09",113.11267,-26.17261,"07:50:00","no"
"SBP17_04","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-16,2017,"09",113.09706,-26.095,"11:11:00","no"
"SBP17_05","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-18,2017,"09",112.98179,-26.18576,"06:50:00","no"
"SBP17_06","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-18,2017,"09",112.92038,-26.10026,"09:20:00","no"
"SBP17_07","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-18,2017,"09",112.86413,-26.02657,"11:52:00","no"
"SBP17_08","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-19,2017,"09",113.23269,-26.37518,"07:02:00","no"
"SBP17_09","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-19,2017,"09",113.16011,-26.43987,"09:35:00","no"
"SBP17_10","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-19,2017,"09",113.04535,-26.33988,"12:11:00","no"
"SBP17_11","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-20,2017,"09",112.92231,-25.95009,"07:04:00","no"
"SBP17_12","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-20,2017,"09",112.96475,-26.01743,"09:59:00","no"
"SBP17_13","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-20,2017,"09",112.99983,-26.07762,"12:54:00","no"
"SBP17_14","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-21,2017,"09",113.16621,-26.23185,"06:42:00","no"
"SBP17_15","Shark Bay 2017","Shark Bay","Dirk Hartog Island","Yes","no",2017-09-21,2017,"09",113.06842,-26.23856,"09:45:00","no"
"SBP18_01","Shark Bay 2018","Shark Bay","Steep Point","Yes","no",2018-08-06,2018,"08",113.109556,-26.24794001,"07:54:00","no"
"SBP18_02","Shark Bay 2018","Shark Bay","Steep Point","Yes","no",2018-08-06,2018,"08",113.109038,-26.15534403,"08:23:00","no"
"SBP18_03","Shark Bay 2018","Shark Bay","South Passage","Yes","no",2018-08-06,2018,"08",113.103235,-26.23878697,"11:00:00","no"
"SBP18_04","Shark Bay 2018","Shark Bay","South Passage","Yes","no",2018-08-06,2018,"08",113.09141,-26.142424,"11:13:00","no"
"SBP18_05","Shark Bay 2018","Shark Bay","South of Steep Point","Yes","no",2018-08-07,2018,"08",113.128861,-26.45934502,"08:00:00","no"
"SBP18_06","Shark Bay 2018","Shark Bay","South of Steep Point","Yes","no",2018-08-07,2018,"08",113.157912,-26.411208,"08:24:00","no"
"SBP18_07","Shark Bay 2018","Shark Bay","South of Steep Point","Yes","no",2018-08-07,2018,"08",113.069722,-26.36703998,"11:01:00","no"
"SBP18_08","Shark Bay 2018","Shark Bay","South of Steep Point","Yes","no",2018-08-07,2018,"08",113.019585,-26.24890703,"11:33:00","no"
"SBP18_09","Shark Bay 2018","Shark Bay","South of Steep Point","Yes","no",2018-08-08,2018,"08",113.266162,-26.52705596,"07:38:00","no"
"SBP18_10","Shark Bay 2018","Shark Bay","South of Steep Point","Yes","no",2018-08-08,2018,"08",113.32488,-26.47941297,"08:01:00","no"
"SBP18_11","Shark Bay 2018","Shark Bay","Crayfish Bay","Yes","no",2018-08-08,2018,"08",113.264026,-26.34226701,"15:19:00","yes"
"SBP18_12","Shark Bay 2018","Shark Bay","South of Steep Point","Yes","no",2018-08-11,2018,"08",113.185141,-26.22303603,"07:24:00","no"
"SBP18_13","Shark Bay 2018","Shark Bay","Dirk Hartog Island","Yes","no",2018-08-13,2018,"08",113.030508,-25.99079696,"07:18:00","no"
"SBP18_14","Shark Bay 2018","Shark Bay","Dirk Hartog Island","Yes","no",2018-08-13,2018,"08",112.914234,-26.03839402,"07:44:00","no"
"SBP18_15","Shark Bay 2018","Shark Bay","Dirk Hartog Island","Yes","no",2018-08-13,2018,"08",112.956455,-26.15284002,"10:31:00","no"
"SBP18_16","Shark Bay 2018","Shark Bay","Dirk Hartog Island","Yes","no",2018-08-13,2018,"08",113.016787,-26.10683796,"10:54:00","no"
"SBP18_17","Shark Bay 2018","Shark Bay","Dirk Hartog Island","Yes","no",2018-08-14,2018,"08",112.866622,-25.92275997,"08:22:00","no"
"SBP18_18","Shark Bay 2018","Shark Bay","Dirk Hartog Island","Yes","no",2018-08-14,2018,"08",112.944072,-25.87810404,"08:47:00","no"
"SBP18_19","Shark Bay 2018","Shark Bay","Dirk Hartog Island","Yes","no",2018-08-14,2018,"08",112.937622,-25.80463498,"11:38:00","no"
"SBP18_20","Shark Bay 2018","Shark Bay","Dirk Hartog Island","Yes","no",2018-08-14,2018,"08",112.922547,-25.73724297,"12:01:00","yes"
"SBP19_01","Shark Bay 2019","Shark Bay","2","Yes","no",2019-09-17,2019,"09",113.1048,-26.155,"07:02:00","no"
"SBP19_02","Shark Bay 2019","Shark Bay","15","Yes","no",2019-09-17,2019,"09",113.0389,-26.1732,"07:42:00","no"
"SBP19_03","Shark Bay 2019","Shark Bay","3","Yes","no",2019-09-17,2019,"09",113.0496,-26.2407,"10:30:00","no"
"SBP19_04","Shark Bay 2019","Shark Bay","1","Yes","no",2019-09-17,2019,"09",113.0594,-26.2761,"11:02:00","yes"
"SBP19_05","Shark Bay 2019","Shark Bay","8","Yes","no",2019-09-17,2019,"09",113.0275,-26.3161,"14:06:00","no"
"SBP19_06","Shark Bay 2019","Shark Bay","7","Yes","no",2019-09-17,2019,"09",113.0129,-26.3557,"14:40:00","yes"
"SBP19_07","Shark Bay 2019","Shark Bay","5","Yes","no",2019-09-18,2019,"09",113.1549,-26.4471,"07:26:00","no"
"SBP19_08","Shark Bay 2019","Shark Bay","6","Yes","no",2019-09-18,2019,"09",113.1935,-26.4188,"07:49:00","no"
"SBP19_09","Shark Bay 2019","Shark Bay","9","Yes","no",2019-09-18,2019,"09",113.1318,-26.3431,"10:26:00","yes"
"SBP19_10","Shark Bay 2019","Shark Bay","10","Yes","no",2019-09-18,2019,"09",113.1776,-26.3255,"10:50:00","no"
"SBP19_11","Shark Bay 2019","Shark Bay","11","Yes","no",2019-09-18,2019,"09",113.2102,-26.2819,"13:30:00","no"
"SBP19_12","Shark Bay 2019","Shark Bay","12","Yes","no",2019-09-18,2019,"09",113.1804,-26.2424,"13:55:00","no"
"SBP19_13","Shark Bay 2019","Shark Bay","14","Yes","no",2019-09-23,2019,"09",113.005,-26.0019,"06:42:00","no"
"SBP19_14","Shark Bay 2019","Shark Bay","13","Yes","no",2019-09-23,2019,"09",112.9503,-26.0097,"07:05:00","no"
"SBP19_15","Shark Bay 2019","Shark Bay","17","Yes","no",2019-09-23,2019,"09",112.9892,-25.8666,"10:39:00","no"
"SBP19_16","Shark Bay 2019","Shark Bay","18","Yes","no",2019-09-23,2019,"09",112.9437,-25.8756,"10:58:00","no"
"SBP19_17","Shark Bay 2019","Shark Bay","20","Yes","no",2019-09-23,2019,"09",112.9465,-25.7749,"13:50:00","no"
"SBP19_18","Shark Bay 2019","Shark Bay","19","Yes","no",2019-09-23,2019,"09",112.8965,-25.7711,"14:08:00","no"
"SBP19_19","Shark Bay 2019","Shark Bay","20","Yes","no",2019-09-24,2019,"09",113.0476,-26.0873,"07:05:00","no"
"SBP19_20","Shark Bay 2019","Shark Bay","21","Yes","no",2019-09-24,2019,"09",113.0051,-26.0693,"07:36:00","no"
"SEL15_01","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-06,2015,"09",-15.9135,30.1376666666667,"11:05:00","yes"
"SEL15_02","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-06,2015,"09",-15.8969833333333,30.1158333333333,"03:01:00","no"
"SEL15_03","Selvagens 2015","Selvagen","Selvagen Piquena","Yes","no",2015-09-07,2015,"09",-15.9613166666667,30.0219333333333,"12:06:00","yes"
"SEL15_04","Selvagens 2015","Selvagen","Selvagen Piquena","Yes","no",2015-09-07,2015,"09",-15.9859666666667,29.9988833333333,"03:30:00","yes"
"SEL15_05","Selvagens 2015","Selvagen","Selvagen Piquena","Yes","no",2015-09-08,2015,"09",-16.1147333333333,30.0247,"10:49:00","yes"
"SEL15_06","Selvagens 2015","Selvagen","Selvagen Piquena","Yes","no",2015-09-08,2015,"09",-16.1270666666667,30.0632,"02:30:00","yes"
"SEL15_07","Selvagens 2015","Selvagen","Selvagen Piquena","Yes","no",2015-09-09,2015,"09",-15.9848666666667,30.0757833333333,"10:41:00","yes"
"SEL15_08","Selvagens 2015","Selvagen","Selvagen Piquena","Yes","no",2015-09-09,2015,"09",-15.9679,30.10875,"02:29:00","yes"
"SEL15_09","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-10,2015,"09",-15.93265,30.0994333333333,"10:51:00","yes"
"SEL15_10","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-10,2015,"09",-15.9450833333333,30.1399166666667,"02:04:00","no"
"SEL15_11","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-11,2015,"09",-15.8562,30.2076833333333,"10:40:00","yes"
"SEL15_12","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-11,2015,"09",-15.8255166666667,30.2008333333333,"01:31:00","yes"
"SEL15_13","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-12,2015,"09",-15.8174333333333,30.0997,"11:39:00","no"
"SEL15_14","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-12,2015,"09",-15.8144333333333,30.1362833333333,"02:56:00","no"
"SEL15_15","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-13,2015,"09",-15.8730666666667,30.09645,"09:46:00","yes"
"SEL15_16","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-13,2015,"09",-15.8391166666667,30.0928333333333,"04:27:00","yes"
"SEL15_17","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-14,2015,"09",-15.8129666666667,30.1881666666667,"11:15:00","yes"
"SEL15_18","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-14,2015,"09",-15.8122833333333,30.1777333333333,"01:56:00","no"
"SEL15_19","Selvagens 2015","Selvagen","Selvagen Grande","Yes","no",2015-09-15,2015,"09",-15.9253666666667,30.1789833333333,"08:57:00","no"
"TON13_01","Tonga 2013","Tonga","Tonga-South","Yes","no",2013-07-05,2013,"07",-179.1772,-23.95875,"10:00:00","yes"
"TON13_02","Tonga 2013","Tonga","Tonga-South","Yes","no",2013-07-06,2013,"07",-179.1825,-23.92333,"08:50:00","yes"
"TON13_03","Tonga 2013","Tonga","Tonga-South","Yes","no",2013-07-07,2013,"07",-179.13667,-23.91,"09:35:00","yes"
"TON13_04","Tonga 2013","Tonga","Tonga-South","Yes","no",2013-07-08,2013,"07",-179.109,-23.90417,"09:30:00","yes"
"TON13_05","Tonga 2013","Tonga","Tonga-Central","Yes","no",2013-07-09,2013,"07",-178.95242,-23.62567,"09:00:00","yes"
"TON13_06","Tonga 2013","Tonga","Tonga-Central","Yes","no",2013-07-10,2013,"07",-178.93583,-23.60267,"10:00:00","yes"
"TON13_07","Tonga 2013","Tonga","Tonga-Central","Yes","no",2013-07-11,2013,"07",-178.965,-23.64667,"09:30:00","no"
"TON13_08","Tonga 2013","Tonga","Tonga-Central","Yes","no",2013-07-13,2013,"07",-176.239997,-22.339418,"09:24:00","no"
"TON13_09","Tonga 2013","Tonga","Tonga-North","Yes","no",2013-07-14,2013,"07",-176.1915,-22.32867,"10:10:00","no"
"TRI17_01","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-16,2017,"01",-12.30961,-37.03012,"15:30:00","yes"
"TRI17_02","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-17,2017,"01",-12.2649,-37.02897,"07:24:00","no"
"TRI17_03","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-17,2017,"01",-12.30906,-37.03943,"10:08:00","yes"
"TRI17_04","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-18,2017,"01",-12.39589,-37.12152,"09:22:00","no"
"TRI17_05","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-18,2017,"01",-12.39355,-37.14962,"12:37:00","no"
"TRI17_06","Tristan 2017","Tristan","Nightingale  Island","Yes","no",2017-01-19,2017,"01",-12.46326,-37.38243,"09:30:00","no"
"TRI17_07","Tristan 2017","Tristan - Gough","Gough Island","Yes","no",2017-01-21,2017,"01",-9.88884,-40.25721,"07:51:00","no"
"TRI17_08","Tristan 2017","Tristan - Gough","Gough Island","Yes","no",2017-01-21,2017,"01",-9.85612,-40.27607,"12:45:00","no"
"TRI17_09","Tristan 2017","Tristan - Gough","Gough Island","Yes","no",2017-01-22,2017,"01",-9.8432,-40.34023,"08:31:00","no"
"TRI17_10","Tristan 2017","Tristan - Gough","Gough Island","Yes","no",2017-01-22,2017,"01",-9.85872,-40.32275,"11:59:00","no"
"TRI17_11","Tristan 2017","Tristan - Gough","Gough Island","Yes","no",2017-01-24,2017,"01",-9.86058,-40.36164,"08:16:00","yes"
"TRI17_12","Tristan 2017","Tristan - Gough","Gough Island","Yes","no",2017-01-24,2017,"01",-9.87158,-40.30955,"11:00:00","no"
"TRI17_13","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-26,2017,"01",-12.23213,-37.20108,"10:53:00","no"
"TRI17_14","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-26,2017,"01",-12.21315,-37.17701,"14:19:00","no"
"TRI17_15","Tristan 2017","Tristan","Inaccessible Island","Yes","no",2017-01-27,2017,"01",-12.61412,-37.31767,"07:57:00","no"
"TRI17_16","Tristan 2017","Tristan","Inaccessible Island","Yes","no",2017-01-27,2017,"01",-12.64497,-37.32382,"11:18:00","yes"
"TRI17_17","Tristan 2017","Tristan","Inaccessible Island","Yes","no",2017-01-28,2017,"01",-12.73925,-37.27879,"08:27:00","no"
"TRI17_18","Tristan 2017","Tristan","Inaccessible Island","Yes","no",2017-01-28,2017,"01",-12.7144,-37.25473,"11:32:00","yes"
"TRI17_19","Tristan 2017","Tristan","Nightingale Island","Yes","no",2017-01-29,2017,"01",-12.54321,-37.39464,"07:11:00","yes"
"TRI17_20","Tristan 2017","Tristan","Nightingale Island","Yes","no",2017-01-29,2017,"01",-12.53753,-37.43447,"10:00:00","no"
"TRI17_21","Tristan 2017","Tristan","Nightingale Island","Yes","no",2017-01-30,2017,"01",-12.445,-37.44887,"06:58:00","yes"
"TRI17_22","Tristan 2017","Tristan","Nightingale Island","Yes","no",2017-01-30,2017,"01",-12.47778,-37.46813,"09:50:00","no"
"TRI17_23","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-31,2017,"01",-12.3116,-37.19816,"07:47:00","yes"
"TRI17_24","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-01-31,2017,"01",-12.35223,-37.17563,"12:09:00","no"
"TRI17_25","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-02-01,2017,"02",-12.16479,-37.1139,"07:08:00","no"
"TRI17_26","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-02-01,2017,"02",-12.17507,-37.08913,"10:39:00","no"
"TRI17_27","Tristan 2017","Tristan","Tristan da Cunha","Yes","no",2017-02-02,2017,"02",-12.281,-37.03191,"09:41:00","yes"
"WANP17A_C01","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-09,2017,"05",116.2571,-20.1533,"06:53:00","no"
"WANP17A_C02","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-08,2017,"05",116.2408,-20.1747,"14:56:00","no"
"WANP17A_C03","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-09,2017,"05",116.1842,-20.1501,"14:03:00","no"
"WANP17A_C04","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-09,2017,"05",116.2011,-20.1278,"10:53:00","no"
"WANP17A_C06","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-07,2017,"05",116.23,-20.1363,"06:50:00","no"
"WANP17A_C08","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-08,2017,"05",116.2342,-20.155,"11:11:00","no"
"WANP17A_C10","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-08,2017,"05",116.2192,-20.157,"06:59:00","no"
"WANP17A_C12","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-07,2017,"05",116.2035,-20.1613,"14:29:00","no"
"WANP17A_C14","Wandoo autumn 2017","Pilbara","Bump","Yes","no",2017-05-07,2017,"05",116.2063,-20.1415,"10:21:00","no"
"WANP17A_W01","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-01,2017,"05",116.4378,-20.1143,"15:28:00","no"
"WANP17A_W04","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-04,2017,"05",116.4303,-20.1243,"11:38:00","no"
"WANP17A_W06","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-05,2017,"05",116.421,-20.1366,"07:28:00","no"
"WANP17A_W08","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-05,2017,"05",116.4242,-20.1482,"10:30:00","no"
"WANP17A_W10","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-04,2017,"05",116.4389,-20.1304,"06:58:00","no"
"WANP17A_W11","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-04,2017,"05",116.4173,-20.1218,"14:58:00","no"
"WANP17A_W12","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-06,2017,"05",116.4599,-20.1231,"10:54:00","no"
"WANP17A_W13","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-05,2017,"05",116.4468,-20.1443,"15:23:00","no"
"WANP17A_W14","Wandoo autumn 2017","Pilbara","Wandoo","Yes","no",2017-05-06,2017,"05",116.4102,-20.1475,"06:52:00","no"
"WANP17S_C01","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-02,2017,"10",116.2542,-20.1532,"13:01:00","yes"
"WANP17S_C02","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-04,2017,"10",116.2354,-20.1736,"12:50:00","no"
"WANP17S_C03","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-04,2017,"10",116.1832,-20.1445,"16:11:00","no"
"WANP17S_C04","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-03,2017,"10",116.1969,-20.13,"13:30:00","no"
"WANP17S_C06","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-03,2017,"10",116.2271,-20.1318,"06:02:00","no"
"WANP17S_C08","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-02,2017,"10",116.2327,-20.1517,"15:41:00","no"
"WANP17S_C10","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-04,2017,"10",116.2195,-20.1512,"09:16:00","no"
"WANP17S_C12","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-04,2017,"10",116.2022,-20.1599,"06:16:00","no"
"WANP17S_C14","Wandoo spring 2017","Wandoo","Bump","Yes",NA,2017-10-03,2017,"10",116.2077,-20.1396,"10:03:00","yes"
"WANP17S_W01","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-10-01,2017,"10",116.4405,-20.1158,"10:37:00","no"
"WANP17S_W04","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-09-28,2017,"09",116.434,-20.1239,"08:02:00","no"
"WANP17S_W06","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-09-28,2017,"09",116.4206,-20.1355,"15:08:00","no"
"WANP17S_W08","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-10-02,2017,"10",116.4225,-20.1419,"09:18:00","no"
"WANP17S_W10","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-09-28,2017,"09",116.4366,-20.1301,"11:36:00","no"
"WANP17S_W11","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-10-01,2017,"10",116.41,-20.1202,"07:00:00","no"
"WANP17S_W12","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-10-01,2017,"10",116.4588,-20.1205,"14:06:00","no"
"WANP17S_W13","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-09-30,2017,"09",116.4397,-20.1462,"13:56:00","yes"
"WANP17S_W14","Wandoo spring 2017","Wandoo","Wandoo","Yes",NA,2017-10-02,2017,"10",116.4056,-20.1473,"06:25:00","no"
"WANP18A_C01","Wandoo autumn 2018","Wandoo","Bump","Yes",NA,2018-04-25,2018,"04",116.254398,-20.15318203,"06:42:00","no"
"WANP18A_C02","Wandoo autumn 2018","Wandoo","Bump","Yes",NA,2018-04-25,2018,"04",116.236508,-20.17464599,"12:23:00","no"
"WANP18A_C06","Wandoo autumn 2018","Wandoo","Bump","Yes",NA,2018-04-26,2018,"04",116.227651,-20.13177398,"06:32:00","no"
"WANP18A_C08","Wandoo autumn 2018","Wandoo","Bump","Yes",NA,2018-04-25,2018,"04",116.232537,-20.15195098,"09:42:00","yes"
"WANP18A_C10","Wandoo autumn 2018","Wandoo","Bump","Yes",NA,2018-04-25,2018,"04",116.21873,-20.15172299,"15:24:00","no"
"WANP18A_F01","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-23,2018,"04",116.668076,-20.06884701,"09:03:00","no"
"WANP18A_F02","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-23,2018,"04",116.65214,-20.08613099,"11:33:00","no"
"WANP18A_F03","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-22,2018,"04",116.610218,-20.06578702,"15:50:00","no"
"WANP18A_F04","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-24,2018,"04",116.626108,-20.04834596,"09:26:00","no"
"WANP18A_F06","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-24,2018,"04",116.652093,-20.05332104,"15:10:00","no"
"WANP18A_F08","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-23,2018,"04",116.653985,-20.06915404,"06:35:00","no"
"WANP18A_F10","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-23,2018,"04",116.640291,-20.070572,"14:27:00","no"
"WANP18A_F12","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-24,2018,"04",116.624842,-20.07299102,"06:36:00","no"
"WANP18A_F14","Wandoo autumn 2018","Wandoo","Flat","Yes",NA,2018-04-24,2018,"04",116.628515,-20.05769103,"12:18:00","no"
"WANP18A_W01","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-19,2018,"04",116.44022,-20.11554996,"13:10:00","yes"
"WANP18A_W04","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-20,2018,"04",116.442658,-20.11666803,"06:48:00","no"
"WANP18A_W06","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-22,2018,"04",116.421509,-20.13516597,"09:12:00","no"
"WANP18A_W08","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-22,2018,"04",116.422241,-20.14206402,"06:32:00","no"
"WANP18A_W10","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-20,2018,"04",116.438329,-20.131764,"09:58:00","no"
"WANP18A_W11","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-22,2018,"04",116.410229,-20.12014098,"12:04:00","no"
"WANP18A_W12","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-19,2018,"04",116.456092,-20.12139198,"16:10:00","no"
"WANP18A_W13","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-20,2018,"04",116.43903,-20.14626302,"12:44:00","no"
"WANP18A_W14","Wandoo autumn 2018","Wandoo","Wandoo","Yes",NA,2018-04-21,2018,"04",116.406208,-20.14700498,"14:02:00","no"
"WANP18S_F01","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-19,2018,"09",116.6661,-20.0699,"06:38:00","no"
"WANP18S_F02","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-17,2018,"09",116.6521,-20.0861,"12:31:00","no"
"WANP18S_F03","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-19,2018,"09",116.6105,-20.0675,"15:20:00","no"
"WANP18S_F04","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-18,2018,"09",116.6261,-20.0483,"06:21:00","no"
"WANP18S_F06","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-19,2018,"09",116.6515,-20.0559,"09:32:00","no"
"WANP18S_F08","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-19,2018,"09",116.6541,-20.0664,"12:14:00","no"
"WANP18S_F10","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-18,2018,"09",116.6388,-20.0726,"15:09:00","no"
"WANP18S_F12","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-18,2018,"09",116.6247,-20.0703,"12:13:00","no"
"WANP18S_F14","Wandoo spring 2018","Wandoo","Flat","Yes",NA,2018-09-18,2018,"09",116.6261,-20.0583,"09:18:00","no"
"WANP18S_W01","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-04,2018,"09",116.4384,-20.1169,"13:34:00","no"
"WANP18S_W04","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-04,2018,"09",116.43,-20.126,"06:42:00","no"
"WANP18S_W06","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-06,2018,"09",116.4214,-20.1375,"12:10:00","no"
"WANP18S_W08","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-06,2018,"09",116.4219,-20.1445,"09:26:00","no"
"WANP18S_W10","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-03,2018,"09",116.4346,-20.1307,"14:58:00","no"
"WANP18S_W11","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-04,2018,"09",116.4092,-20.1173,"10:18:00","no"
"WANP18S_W12","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-07,2018,"09",116.459,-20.1227,"06:21:00","no"
"WANP18S_W13","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-06,2018,"09",116.4358,-20.144,"14:54:00","no"
"WANP18S_W14","Wandoo spring 2018","Wandoo","Wandoo","Yes",NA,2018-09-06,2018,"09",116.4036,-20.1486,"06:40:00","no"
"WANP19A_F08","Wandoo autumn 2019","Wandoo","Flat","Yes",NA,2019-04-30,2019,"04",116.6543,-20.0714,"06:38:00","no"
"WANP19A_F10","Wandoo autumn 2019","Wandoo","Flat","Yes",NA,2019-04-30,2019,"04",116.639,-20.0725,"09:25:00","no"
"WANP19A_F12","Wandoo autumn 2019","Wandoo","Flat","Yes",NA,2019-04-30,2019,"04",116.625,-20.0746,"12:03:00","no"
"WANP19A_F14","Wandoo autumn 2019","Wandoo","Flat","Yes",NA,2019-04-30,2019,"04",116.6261,-20.0577,"14:43:00","no"
